0.0	1.8569642210500485
0.02	2.568108176356596
0.04	2.674217046577967
0.06	4.564927970930203
0.08	5.913103051298613
0.1	5.15170281715415
0.12	6.063038970749105
0.14	4.886977588938148
0.16	5.161756140803488
0.18	2.846880431840649
0.2	2.6913084425737086
0.22	1.2533237303474944
0.24	-1.6590126357311608
0.26	-1.811686440772174
0.28	-2.944136229651484
0.3	-4.907141159296154
0.32	-3.947500780515574
0.34	-7.069406191477455
0.36	-5.269135303803343
0.38	-5.805512423422209
0.4	-4.646297955613165
0.42	-5.463321932575306
0.44	-2.729786756325082
0.46	-0.594534216447111
0.48	-0.1303791240856735
0.5	2.1307314675728053
0.52	3.8656875054651234
0.54	3.0679990066175145
0.56	5.091933144490194
0.58	4.106871436475421
0.6	3.9147763995218625
0.62	4.881410989186657
0.64	4.379831502723147
0.66	5.005235097328329
0.68	2.7672133685961304
0.7000000000000001	1.7810963764996217
0.72	-0.1353638129151784
0.74	-0.4571483795380937
0.76	-1.7885147230369856
0.78	-2.654153811949953
0.8	-2.619631102845722
0.8200000000000001	-4.429005171235392
0.84	-5.68008245043373
0.86	-4.205266759538404
0.88	-4.384925330715845
0.9	-4.490435246994355
0.92	-3.9771276306069527
0.9400000000000001	-3.4798901002212945
0.96	-1.6217301066305652
0.98	0.32994087279328116
1.0	1.3614376387409033
1.02	2.345785924397888
1.04	3.971860926116581
1.06	4.38218588707572
1.08	3.627293193222174
1.1	6.02731773844121
1.12	4.561550964541579
1.1400000000000001	3.967384281319767
1.16	3.302560242419937
1.18	2.629298575752619
1.2	3.500587358779817
1.22	-1.5422130182171352
1.24	0.305516629609887
1.26	-2.7784297203816934
1.28	-1.6907435044520636
1.3	-3.7466793456172427
1.32	-5.299575622296273
1.34	-4.586740598208392
1.36	-6.422764467494845
1.3800000000000001	-3.1897243914783813
1.4000000000000001	-3.8455966135303705
1.42	-4.068376577666878
1.44	-1.634095492220925
1.46	0.2931431880565165
1.48	-0.16416972095663607
1.5	-0.012972763504692786
1.52	1.3965276619840459
1.54	4.170789625521245
1.56	3.8459521016113865
1.58	4.147267892623836
1.6	5.627419053598205
1.62	4.808220290530465
1.6400000000000001	3.003445936913332
1.6600000000000001	4.0111113772911775
1.68	2.4277216170086335
1.7	1.1406779877514637
1.72	2.377957222108556
1.74	-1.1257719905870205
1.76	-2.4835796103705268
1.78	-3.035136382526004
1.8	-3.601477032654834
1.82	-4.116314702332771
1.84	-4.2299707470548285
1.86	-4.61718552118839
1.8800000000000001	-5.0981631559406555
1.9000000000000001	-4.7292572748181945
1.92	-3.9299939846887817
1.94	-1.6804406336439413
1.96	-1.816228998086816
1.98	0.2833560228169636
2.0	1.591734208691596
2.02	3.146893579212568
2.04	2.960345000402998
2.06	4.095993936363208
2.08	4.338858723261649
2.1	3.8427904868993554
2.12	3.62015296121805
2.14	5.709549427375721
2.16	4.444224409497598
2.18	3.0752931183627257
2.2	2.194636419859717
2.22	1.5408085583949354
2.24	0.09984853408692296
2.2600000000000002	-1.4703663023325706
2.2800000000000002	-3.7480836525516983
2.3000000000000003	-2.4152774396670798
2.32	-3.364885937964824
2.34	-3.3396628715998156
2.36	-4.885583060136271
2.38	-4.9755686409409785
2.4	-3.913374221119429
2.42	-3.4307276332435004
2.44	-1.761711764871666
2.46	-0.7208717821092803
2.48	0.1771993637001009
2.5	1.696518179095547
2.52	3.2135457587546026
2.54	3.5479564765688467
2.56	3.611437098296065
2.58	4.666815300280874
2.6	4.7039352489547
2.62	4.28535075944048
2.64	4.968672947174215
2.66	3.900493702543752
2.68	4.144642558833509
2.7	2.3584312281531195
2.72	-0.2651539267150189
2.74	-0.7733478305898343
2.7600000000000002	-1.6762662463086042
2.7800000000000002	-1.9478797383822635
2.8000000000000003	-3.0685821723844326
2.82	-5.023934113367312
2.84	-5.026293198095074
2.86	-4.6462030198597155
2.88	-3.268000654557886
2.9	-5.581395541104964
2.92	-2.219758046425547
2.94	-2.174873241768526
2.96	-1.8888162485158886
2.98	0.38378648586643627
3.0	1.8289658725680265
3.02	2.98506113240865
3.04	4.950167742627708
3.06	3.774809692918575
3.08	5.886743149263314
3.1	5.640667412272682
3.12	5.854836672455729
3.14	4.435158818241586
3.16	3.7439725746258943
3.18	2.1482085998122584
3.2	2.4662346697245074
3.22	0.16530288718303787
3.24	-2.1229880018883884
3.2600000000000002	-1.2847496108225007
3.2800000000000002	-2.3893880573313524
3.3000000000000003	-4.437153515762238
3.3200000000000003	-4.84619090586223
3.34	-4.996364869493189
3.36	-5.857224357102219
3.38	-3.8377386034996905
3.4	-4.557144824941908
3.42	-5.801092808602101
3.44	-2.7630827776348976
3.46	-1.3650760754960636
3.48	-1.4720337994707153
3.5	-0.9638019080750071
3.52	2.2970558429200496
3.54	3.748267790883026
3.56	2.3854957538649684
3.58	3.9983870288152827
3.6	2.94254581989228
3.62	5.597916060897006
3.64	4.6772693444528315
3.66	3.1845486184209597
3.68	3.0117108888737567
3.7	1.924178875265438
3.72	0.9479777277851114
3.74	0.11052625098762303
3.7600000000000002	-1.107581066814889
3.7800000000000002	-3.880471230888887
3.8000000000000003	-5.129869699262972
3.8200000000000003	-4.828928140902985
3.84	-4.483150625293103
3.86	-6.625892277687087
3.88	-3.7703934974300752
3.9	-3.2228109010130828
3.92	-4.459384752654266
3.94	-2.00540777193426
3.96	-0.9432277130274456
3.98	-0.444027652560118
